Downloaded on,"5/28/2026","2:34:16 PM"
Url,"https://www.congress.gov/votes/house/119-1/317"
Result,"Passed - Yea: 216 | Nay: 210 (R 216-0 Pres=0 NV=4, D 0-210 Pres=0 NV=3, I 0-0 Pres=0 NV=0)"

Representative,Party,State,Vote
"Flood, Mike [R-NE]",Republican,Nebraska,Yea,
"Fong, Vince [R-CA]",Republican,California,Yea,
"Foster, Bill [D-IL]",Democratic,Illinois,Nay,
"Foushee, Valerie P. [D-NC]",Democratic,North Carolina,Nay,
"Foxx, Virginia [R-NC]",Republican,North Carolina,Yea,
"Frankel, Lois [D-FL]",Democratic,Florida,Nay,
"Franklin, Scott [R-FL]",Republican,Florida,Yea,
"Friedman, Laura [D-CA]",Democratic,California,Nay,
"Frost, Maxwell [D-FL]",Democratic,Florida,Nay,
"Fry, Russell [R-SC]",Republican,South Carolina,Yea,
"Fulcher, Russ [R-ID]",Republican,Idaho,Yea,
"Garamendi, John [D-CA]",Democratic,California,Nay,
"Garbarino, Andrew R. [R-NY]",Republican,New York,Yea,
"García, Jesús G. ""Chuy"" [D-IL]",Democratic,Illinois,Nay,
"Garcia, Robert [D-CA]",Democratic,California,Nay,
"Garcia, Sylvia R. [D-TX]",Democratic,Texas,Nay,
"Gill, Brandon [R-TX]",Republican,Texas,Yea,
"Gillen, Laura [D-NY]",Democratic,New York,Nay,
"Gimenez, Carlos A. [R-FL]",Republican,Florida,Not Voting,
"Golden, Jared F. [D-ME]",Democratic,Maine,Nay,
"Goldman, Craig A. [R-TX]",Republican,Texas,Yea,
"Goldman, Daniel S. [D-NY]",Democratic,New York,Nay,
"Gomez, Jimmy [D-CA]",Democratic,California,Nay,
"Gonzales, Tony [R-TX]",Republican,Texas,Yea,
"Gonzalez, Vicente [D-TX]",Democratic,Texas,Nay,
"Gooden, Lance [R-TX]",Republican,Texas,Yea,
"Goodlander, Maggie [D-NH]",Democratic,New Hampshire,Nay,
"Gosar, Paul A. [R-AZ]",Republican,Arizona,Yea,
"Gottheimer, Josh [D-NJ]",Democratic,New Jersey,Nay,
"Graves, Sam [R-MO]",Republican,Missouri,Yea,
"Gray, Adam [D-CA]",Democratic,California,Nay,
"Green, Al [D-TX]",Democratic,Texas,Nay,
"Greene, Marjorie Taylor [R-GA]",Republican,Georgia,Yea,
"Griffith, H. Morgan [R-VA]",Republican,Virginia,Yea,
"Grijalva, Adelita S. [D-AZ]",Democratic,Arizona,Nay,
"Grothman, Glenn [R-WI]",Republican,Wisconsin,Yea,
"Guest, Michael [R-MS]",Republican,Mississippi,Yea,
"Guthrie, Brett [R-KY]",Republican,Kentucky,Yea,
"Hageman, Harriet M. [R-WY]",Republican,Wyoming,Yea,
"Hamadeh, Abraham J. [R-AZ]",Republican,Arizona,Yea,
"Harder, Josh [D-CA]",Democratic,California,Nay,
"Haridopolos, Mike [R-FL]",Republican,Florida,Yea,
"Harrigan, Pat [R-NC]",Republican,North Carolina,Yea,
"Harris, Andy [R-MD]",Republican,Maryland,Yea,
"Harris, Mark [R-NC]",Republican,North Carolina,Yea,
"Harshbarger, Diana [R-TN]",Republican,Tennessee,Yea,
"Hayes, Jahana [D-CT]",Democratic,Connecticut,Nay,
"Hern, Kevin [R-OK]",Republican,Oklahoma,Yea,
"Higgins, Clay [R-LA]",Republican,Louisiana,Yea,
"Hill, J. French [R-AR]",Republican,Arkansas,Yea,
"Himes, James A. [D-CT]",Democratic,Connecticut,Nay,
"Hinson, Ashley [R-IA]",Republican,Iowa,Yea,
"Horsford, Steven [D-NV]",Democratic,Nevada,Nay,
"Houchin, Erin [R-IN]",Republican,Indiana,Yea,
"Houlahan, Chrissy [D-PA]",Democratic,Pennsylvania,Nay,
"Hoyer, Steny H. [D-MD]",Democratic,Maryland,Nay,
"Hoyle, Val T. [D-OR]",Democratic,Oregon,Nay,
"Hudson, Richard [R-NC]",Republican,North Carolina,Yea,
"Huffman, Jared [D-CA]",Democratic,California,Nay,
"Huizenga, Bill [R-MI]",Republican,Michigan,Yea,
"Hunt, Wesley [R-TX]",Republican,Texas,Yea,
"Hurd, Jeff [R-CO]",Republican,Colorado,Yea,
"Issa, Darrell [R-CA]",Republican,California,Yea,
"Ivey, Glenn [D-MD]",Democratic,Maryland,Nay,
"Jack, Brian [R-GA]",Republican,Georgia,Yea,
"Jackson, Jonathan L. [D-IL]",Democratic,Illinois,Nay,
"Jackson, Ronny [R-TX]",Republican,Texas,Yea,
"Jacobs, Sara [D-CA]",Democratic,California,Nay,
"James, John [R-MI]",Republican,Michigan,Yea,
"Jayapal, Pramila [D-WA]",Democratic,Washington,Nay,
"Jeffries, Hakeem S. [D-NY]",Democratic,New York,Nay,
"Johnson, Dusty [R-SD]",Republican,South Dakota,Yea,
"Johnson, Henry C. ""Hank"" [D-GA]",Democratic,Georgia,Nay,
"Johnson, Julie [D-TX]",Democratic,Texas,Nay,
"Johnson, Mike [R-LA]",Republican,Louisiana,Yea,
"Jordan, Jim [R-OH]",Republican,Ohio,Yea,
"Joyce, David P. [R-OH]",Republican,Ohio,Yea,
"Joyce, John [R-PA]",Republican,Pennsylvania,Yea,
"Kamlager-Dove, Sydney [D-CA]",Democratic,California,Nay,
"Kaptur, Marcy [D-OH]",Democratic,Ohio,Nay,
